AT,V,AP,RH,PE
22.25,43.79,1015.78,52.68,461.93
19.08,44.63,1020.14,43.36,459.81
12.42,41.58,1019.49,86.31,466.05
8.64,38.56,1016.51,66.03,484.45
29.39,71.14,1010.97,53.88,430.5
32.72,69.75,1009.6,49.35,437.99
12.16,45,1021.51,50.52,482.99
20.56,43.79,1015.85,45.7,462.11
19.44,60.07,1014.8,69.06,452.89
16.01,49.64,1026.35,77.75,457.8
10.67,42.02,996.55,99.94,472.65
8.48,36.18,1013.31,75.15,480.63
10.81,44.63,1020.61,88.29,473.86
6.28,43.02,1013.72,88.13,487.17
27.86,65.18,1012.87,55.53,436.26
28.62,70.32,1008.87,46.67,431.03
19.33,58.96,1014.88,67.86,456.54
27.2,59.74,1011.99,56.74,440.13
26.9,59.14,1016.18,70.88,436.16
18.31,62.1,1020.38,79.02,455.24
8.16,39.3,1019.39,85.38,483.17
33.63,70.4,1004.02,53.6,430.05
7.9,43.79,1016.14,83.05,485.26
22.57,68.3,1017.43,87.69,440.81
21.42,56.89,1014.39,84.05,444.86
28.68,61.86,1011.78,62.67,440.57
28.71,51.43,1006.4,64.79,440.17
24.72,77.54,1008.39,81.03,438.52
24.09,63.94,1017.59,51.02,442.92
9.59,38.91,1011.87,81.3,479.96
32.34,74.99,1002.77,42.83,433.07
13.04,40.69,1015.96,82.37,473.49
4.78,42.85,1013.39,93.36,481.47
30.37,67.45,1015.35,45.6,431.38
13.82,40.2,1013.19,90.11,466.99
28.37,67.07,1005.65,56.13,435.94
21.4,59.21,1017.84,78.01,444.15
11.01,40.22,1011.13,83.09,476.69
6.28,41.06,1020.96,90.91,489.79
12.19,41.17,1019.43,65.47,475.64
31.24,72.39,999.47,68.17,430.7
13.08,42.32,1016.63,83.72,462.41
16.15,41.85,1016.54,81.58,466.56
6.61,38.91,1015.77,92.31,484.32
21.96,51.43,1007.28,89.96,442.87
21.29,47.45,1008.85,71.6,447.78
22.74,61.02,1009.56,79.41,445.56
15.82,44.2,1018.96,66.73,460.2
22.64,70.98,1005.71,95.65,441.99
17.03,58.49,1011.91,92.16,460.48
25.34,69.48,1008.4,74.79,433.81
28.24,71.58,1010.1,67.92,434.01
13.92,43.41,1015.12,61.64,464.76
15.7,42.99,1007.51,76.05,464.59
29.17,72.99,1006.86,64.92,430.59
20.52,43.79,1015.9,68.1,463.93
20.57,44.9,1008.39,62.69,456.18
14.79,44.06,1018.53,74.79,465.77
7.1,41.74,1022.25,91.07,484.12
23.03,65.12,1016.29,69.8,447.84
8.74,40.03,1016.81,93.37,481.07
25.47,65.34,1015.3,50.31,445.39
23.1,72.99,1008.85,90.54,440.46
22.07,70.72,1010.52,82.96,442.88
29.16,73.17,1010.96,67.77,429.06
7.67,35.77,1017.55,60.97,480.06
24.26,69.51,1013.43,53.23,442.56
26.85,74.16,1008.66,93.8,431.16
16.02,44.9,1009.3,82.62,455.48
28.55,66.51,1015.46,34.04,432.59
27.16,65.61,1014.21,47.93,441.33
10.39,39.69,1003.31,89.6,473
21.83,63.87,1018.93,63.07,452.21
25.46,56.89,1012.59,62.9,443.5
12.68,45,1022.54,77.19,479.69
26.54,69.48,1010.7,66.09,432.56
16.85,50.9,1013.26,83.94,460.68
26.03,69.68,1011.61,60.75,449.54
28.28,68.67,1006.36,69.9,435.29
8.94,42.07,1018.9,85.93,473.34
32.69,72.86,1003.57,56.84,431.76
27.58,73.06,1009.63,88.31,438.1
10.77,41.44,1016.72,75.27,479.19
13.67,40.71,1016.19,66.15,467.62
27.2,59.74,1011.99,56.74,440.13
12.38,40.6,1013.86,85.35,472.53
21.82,58.66,1011.71,64.37,452.16
23.71,67.17,1007.27,90.2,440.65
17.45,42.28,1007.64,69.19,463.83
5.6,38.91,1019.31,85.33,491.1
33.63,77.54,1009.82,58.04,431.81
10.78,41.93,1015.56,95.71,478.88
30.29,74.16,1008.77,75.23,431.39
25.13,68.63,1013.57,43.44,446.36
24.07,71.97,1008.83,94.87,441.84
22.17,70.47,1011.07,82.57,441.14
18.7,52.72,1024.84,57.72,458.06
21.11,74.78,1009.71,84.35,442.68
32.39,79.74,1006.92,58.58,430.12
26.39,66.49,1012.96,60.35,433.36
16.41,44.92,1024.27,84.16,462.12
28.31,64.79,1016.58,60.88,440.96
25.14,69.13,1011.15,85.67,433.95
16.02,71.14,1019.75,70.42,456.35
33.96,68.94,1006.93,47.39,427.06
10.59,37.5,1013.14,81.56,471.38
9.51,39.22,1015.3,72.41,474.12
5.3,35.19,1019.33,93.86,484.42
29,77.54,1011.33,75.13,431.37
23.75,67.9,1006.25,70.17,445.22
14.38,44.84,1024.59,81.68,471.6
27.62,68.27,1008.04,63.04,427.67
17.98,56.85,1012.28,84.52,448.71
23.26,63.56,1013.64,71.3,446.67
23,66.05,1020.61,80.29,421.57
14.05,40.69,1015.66,74.39,470.9
29.05,70.32,1011.33,72.5,437.16
20.59,42.04,1009.78,62.77,463.08
8.3,36.08,1020.63,80.42,481.6
6.93,38.68,1017.61,61.28,482.37
8.43,40.69,1020.36,87.28,484.94
10.56,40.22,1005.08,89.71,478.02
18.94,48.7,1007.82,92.88,453.36
18.83,47.83,1005.58,77.07,454.23
13.95,71.14,1019.76,75.51,461.18
27.82,52.84,1006.23,52.18,440.31
14.8,44.92,1024.06,91.67,464.01
21.49,61.27,1019.81,63.21,450.07
27.13,59.54,1004.33,73.27,438.32
30.7,74.22,1008.12,50.39,432.51
26.12,70.47,1009.93,72.13,434.67
16.13,43.48,1014.41,50.05,459.47
6.86,42.49,1007.95,93.96,486.14
10.35,44.2,1018.46,88.6,478.36
13.67,41.48,1017.51,63.54,463.97
25.72,66.86,1007.47,69.14,439.97
24.56,71.94,1006.81,89.59,437.97
10.72,41.17,1019.68,60.71,479.21
20.27,63.56,1014.24,86.55,446.93
11.64,40.1,1015.5,87.05,477.2
14.22,42.32,1015.54,77.23,465
25.82,59.43,1008.08,65.25,436.67
16.48,68.28,1004.27,99.89,449.7
21.23,57.32,1010.99,75.17,443.87
27.92,68.3,1015.02,51.04,437.28
19.89,51.43,1007.33,92.08,448.98
11.27,40.69,1014.35,86.63,476.27
17.74,44.2,1018.87,58.59,454.37
16.75,36.99,1006.42,87.18,464.18
17.34,44.78,1007.81,56.38,454.97
20.32,39.72,1001.38,57.21,456.18
11.72,39.18,1024.19,68.53,468.98
10.74,40.05,1015.45,87.33,477.93
15.5,39.16,1016.24,78.13,469.52
11.03,44.78,1013.16,83.85,470.17
31.16,67.45,1014.69,32.25,428.35
10.82,41.55,1004.55,65.14,475.44
21.84,60.29,1017.23,66.89,454.4
6.82,41.03,1022.12,87.63,489.64
26.66,64.27,1012.83,58.88,437.87
18.51,48.06,1015.14,79.83,455.44
8.88,39.66,1015.21,88.29,481.45
24.22,62.08,1022.53,60.79,449.11
15.74,43.71,1024.7,78.38,462.66
26.48,73.06,1008.07,90.73,433.31
10.39,39.69,1003.31,89.6,473
27.31,65.12,1016.05,45.98,440.06
22.36,51.43,1007.47,87.33,442.53
27.57,60.07,1016.52,54.75,440.12
26.45,69.13,1001.53,89.64,427.5
31.67,69.89,1013.88,39.33,426.35
8.94,36.71,1025.5,80.45,477.62
21.83,63.87,1018.93,63.07,452.21
14.31,42.86,1031.14,69.6,465.36
8.26,40.96,1025.23,89.22,485.73
31.01,69.04,1009.14,52.81,442.07
12.02,39.69,1006.05,84.66,470.17
12.65,44.34,1019.4,71.45,468.8
21.11,58.12,1015.38,77.78,453.28
23.05,58.86,1013.84,62.21,445.46
7.04,41.74,1021.91,88.55,488.99
30.6,72.29,1010.54,41.52,441.5
14.93,41.79,1008.88,81.48,456.75
25.42,75.6,1017.39,77.63,438.24
21.94,58.79,1010.3,88.21,447.52
23.57,61.47,1009.27,84.17,435.82
25.61,67.69,1009.22,68.76,437.78
13.24,39.16,1016.52,86.66,474.48
16.63,39.16,1005.85,72.02,460.29
6.71,39.37,1020.28,71.15,487.05
16.05,38.28,1014.38,73.89,466.75
11.71,40.05,1014.49,86.09,471.49
26.12,75.6,1017.41,72.31,439.68
20.26,51.19,1008.9,93.47,448.1
22.73,63.73,1009.12,94.8,441.75
18.8,44.78,1009.65,46,462.79
14.58,42.07,1017.9,86.14,460.66
24.26,56.57,1013.86,70.35,442.9
25.47,56.89,1013.02,63.21,440.38
14.26,40.92,1022.07,73.96,460.38
14.71,44,1024.98,85.08,462.87
20.24,56.03,1019.78,59.8,460.76
25.3,58.46,1015.91,69.71,439.25
26.68,59.92,1009.94,70.57,438.67
14.47,48.14,1017.28,87.36,457.45
16.58,41.79,1006.24,72.95,452.95
24.82,59.27,1012.76,72.34,444.81
7.05,43.65,1018.41,72.36,480.47
10.01,43.7,1015.73,91.97,479.24
18.19,44.06,1017.24,78.73,456.13
17.01,44.2,1019.18,61.23,457.26
17.85,45.64,1020.11,82.94,459.59
16.02,44.21,1020.97,85.64,462.51
31.15,67.45,1014.85,42.11,431.97
10.23,41.46,1018.89,83.06,479.48
9.46,36.66,1026.22,72.58,479.06
12.84,40.8,1026.95,69.86,475.59
18.99,56.65,1020.46,77.16,457.55
23.02,63.47,1012.21,80.61,443.66
10.39,40.22,1009.77,83.27,478.58
15.11,42.99,1007.53,85.75,466.25
27.02,72.58,1009.21,89.13,437.8
12.24,49.83,1007.9,94.28,466.83
12.58,39.72,1018.08,64.25,469.38
16,43.02,1012.37,39.2,466.01
15.03,40.66,1016.58,84.08,459.46
8.02,41.92,1029.8,92.05,467.21
13.92,43.41,1015.12,61.64,464.76
30.25,68.24,1006.58,31.9,432.05
29.17,73.17,1009.87,60.97,432.07
27.08,63.78,1015.04,50.8,447.24
18.67,44.06,1017.13,77.18,454.51
15.01,43.56,1014.65,61.82,465.84
24.11,68.63,1014.34,45.28,448.45
22.86,62.52,1016.23,70.67,447.96
13.46,41.4,1019.46,71.73,467.4
16.55,41.66,1011.45,55.53,465.14
20.07,49.21,1012.34,56.8,454.25
21.41,50.32,1008.61,84.47,443.63
17.59,65.48,1018.96,81.34,454.51
8.16,39.3,1019.39,85.38,483.17
20,69.48,1011.05,85.51,448.79
9.77,44.68,1023.37,91.4,477.56
29.17,67.45,1014.1,46.85,435.08
13.32,41.7,1020.22,88.3,451.93
12.68,40.69,1014.46,79.77,475.37
24.8,64.63,1020.69,55.74,447.82
6.03,40.78,1025.53,98.68,480.36
12.25,48.79,1017.44,88.91,469.52
29.3,70.04,1010.95,61.23,426.25
18.11,58.95,1016.61,89.17,454.29
25.35,63.21,1012.31,80.16,442.23
12.99,41.93,1020.25,74.64,472.95
14.43,38.28,1014.76,79.76,467.12
9.44,41.4,1027.64,86.22,473.94
5.71,45.87,1012.04,93.42,482.49
24.86,65.34,1012.99,60.33,447.25
27.88,68.94,1007.68,75.68,435.04
14.07,40.78,1024.67,72.66,456.71
9.46,41.4,1026.78,87.58,480.82
29.22,72.39,1000.87,77.39,430.24
28.32,72.58,1007.77,78.35,428.06
7.55,42.85,1011.21,93.25,484.93
11.72,40.55,1020.74,86.22,474.7
15.79,58.86,1015.85,91.91,455.15
8.9,36.24,1013.29,89.35,479.03
27.44,59.74,1010.99,56.42,452
7.61,39.42,1024.93,74.77,475.55
19.77,65.06,1016.22,74.95,448.26
6.9,39.81,1016.74,88.24,481.88
18.04,44.85,1015.13,48.4,463.31
18.52,58.41,1013.77,99.89,446.68
12.79,44.68,1022.51,99.55,465.75
12.28,39.96,1011.76,77.07,468
24.33,68.08,1013.02,64.81,442.93
28.22,51.43,1006.06,63.72,438.43
26.04,68.08,1010.82,75.58,430.32
29.25,67.32,1013.88,38.57,437.94
13.61,42.34,1017.57,91.35,465.65
13.56,43.67,1011.34,94.02,467.09
14.59,41.23,999.48,86.66,466.83
21.7,64.44,1014.95,73.33,448.51
18.49,41.1,1001.9,59.99,460.76
23.55,61.87,1009.65,54.83,443.54
32.51,69.98,1011.92,49.45,428.37
9.26,40.11,1024.38,74.82,460.72
25.53,59.57,1010.65,82.04,445.59
21.37,65.94,1010.73,75.09,444.74
24.27,61.47,1007.84,80.85,448.66
32.84,77.95,1014.68,45.8,431.97
19.35,39.39,1013.91,61.53,465.28
29.03,43.21,1011.83,65.23,434.11
27.92,68.12,1011.54,49.8,437.51
30.47,70.83,1010.91,46.94,444.39
21.44,51.19,1009.1,84.94,446.17
17.98,39.63,1005.42,82.12,466.69
9.37,40.11,1024.94,75.03,471.13
26.23,59.07,1008.2,78.93,440.18
25.56,50.05,1005.67,69.29,442.49
22.48,71.29,1008.15,75.41,444.71
20.98,60.1,1011.07,79.44,450.95
6.03,41.17,1019.81,84.2,488.57
9,43.13,1020.25,81.32,481.09
10.63,37.5,1008.93,98.14,474.81
25.45,70.04,1011.2,82.48,430.2
9.45,39.04,1023.08,75.81,483.66
26.66,64.27,1012.83,58.88,437.87
26.48,51.43,1006.76,74.3,438.1
6.25,39.64,1010.98,83.45,483.43
25.86,59.07,1008.59,81.28,440.9
12.23,41.58,1018.76,87.66,464.45
26.05,65.27,1013.69,56.46,440.75
7.98,39.61,1018.57,77.04,479.78
23.36,65.18,1012.35,78.09,436.39
28.52,64.96,1005.9,70.79,431.36
9.33,36.3,1027.88,79.23,479.6
25.01,68.63,1013.76,43.65,447.12
27.76,69.4,1004.27,72.25,430.68
11.45,45.01,1018.88,92.12,470.4
8.3,43.13,1020.02,83.11,484.07
18,44.06,1016.8,78.88,454.59
26.21,65.12,1016.06,44.31,444.44
7.07,37.49,1010.35,87.19,481.58
23.35,59.92,1009.86,88.6,439.82
23.79,50.16,1005.32,75.82,435.49
24.21,70.98,1007.02,95.57,441.78
21.39,58.05,1013.03,86.44,449.76
15.97,52.72,1024.72,65.97,462.64
3.74,35.19,1018.58,98.84,490.5
22.22,59.14,1017.32,83.41,442.31
6.77,38.18,1017.8,81.13,484.31
10.22,41.74,1022.65,83.58,479.01
13.49,44.47,1030.46,69.49,466.66
32.37,68.67,1005.45,47.98,430.35
19.79,44.9,1008.66,72.68,455.59
20.73,41.1,1001.86,47.51,456.44
21.94,56.85,1011.01,77.72,442.63
21.43,46.97,1013.94,61.25,457.68
13.65,42.86,1015.41,87.67,471.75
12.64,40.69,1015.86,82.06,474.08
6.86,42.49,1007.95,93.96,486.14
12.82,46.18,1018.53,88.46,466.06
14.01,38.91,1015.86,69.24,470.1
21.74,70.32,1011.88,85.95,439.19
18.93,67.71,1005.04,82.4,444.55
23.62,61.87,1010.07,48.77,447.93
26.84,71.94,1006.6,79.12,427.2
17.3,57.76,1016.26,87.74,455.75
10.62,39.64,1010.51,68.55,478.37
7.74,39.96,1025.78,95.81,475.23
24.61,62.39,1006.39,79.08,437.01
12.2,39.72,1018.07,54.83,471.33
34.15,68.51,1010.75,37.02,430.19
25.67,74.78,1010.24,68.87,440.48
12.81,44.58,1016.49,80.76,475.5
34.53,73.03,1013.53,36.74,437.03
24.11,68.3,1017.33,79.16,432.62
23.11,68.3,1017.83,86.62,437.91
28.22,76.2,1006.11,62.17,437.62
5.06,40.64,1021.49,93.7,483.73
10.51,39.04,1023.95,85.35,479.15
21.96,58.79,1012.1,88.74,447.31
21.18,70.02,1010.27,96.46,442.51
24.26,69.71,1008.98,81.58,438.6
29.28,74.33,1011.66,72.37,426.53
23.17,62.39,1008.04,89.42,439.29
25.85,70.36,1005.59,78.23,433.06
27.63,64.96,1006.3,75.38,434.22
21.55,44.58,1017.2,46.64,464.44
29.46,49.3,1003.88,54.1,436.37
28.94,62.26,1010.64,50.41,436.04
19.02,47.45,1007.44,76.76,453.08
30.91,76.2,1008.53,58.08,434.94
13.91,39.35,1014.69,75.51,469.02
7.55,41.04,1027.03,83.32,476.58
5.37,38.68,1017.76,76.48,487.07
10.74,52.75,1021.75,75.41,467.48
19.32,52.9,1016.86,68.2,457.66
7.55,42.85,1011.21,93.25,484.93
6.58,40.07,1014.22,55.44,493.72
32.27,71.85,1008.06,59.28,429.72
25.88,69.13,1002.44,85.67,426.14
21.31,46.97,1014.08,62.57,455.76
9.38,44.77,1020.41,85.26,473.9
13.76,45.08,1023.77,80.48,469.74
7.7,40.72,1022.81,81.97,482.79
7.39,39.85,1011.63,83.61,487.84
21.64,44.05,1007.73,74.79,447.96
24.82,59.27,1012.76,72.34,444.81
7.24,39.04,1019,68.69,485.57
22.7,61.41,1012.08,78.08,449.75
22.71,48.06,1012.82,67.81,445.1
26.22,69.89,1015.46,76.63,433.61
26.44,71.77,1006.68,81.45,430.12
20.74,58.2,1017.54,70.66,450.4
17.84,61.27,1020.1,70.68,454.57
24.9,58.49,1011.06,65.14,444.19
29.34,74.34,998.58,81.55,430.57
8.49,39.61,1021.05,87.74,483.94
21.83,62.91,1011.07,91.34,443.76
19.89,68.08,1012.65,80.25,448.71
6.62,41.14,1027.33,86.24,479.74
20.91,59.14,1017.25,74.7,442.67
20.98,60.1,1011.07,79.44,450.95
21.27,57.5,1014.53,80.76,453.34
12.99,44,1025.22,90.27,470.93
14.95,39.31,1009.15,75.3,462.72
25.66,71.77,1006.76,84.76,429.25
30.38,74.16,1007.44,74.77,432.84
18.06,52.08,1003.73,100.09,452.19
7.23,41.22,1015.23,98.04,483.31
7.19,38.91,1016.53,88.61,486.05
9.07,40.67,1014.41,70.39,484.5
13.94,44.84,1023.69,95.3,468.06
21.23,57.32,1010.99,75.17,443.87
31.05,62.7,1009.35,55.27,441.67
10.31,42.49,1009.43,78.36,479.64
5.6,38.91,1019.31,85.33,491.1
14.85,40.8,1025.38,53.29,471.78
25.08,51.43,1011.8,71.98,446.67
24.35,58.49,1011.03,70.64,445.6
24.57,49.5,1014.22,56.31,455.72
27.2,78.05,1010.15,90.2,430.55
15.18,43.67,1011.59,92.58,467.74
10.72,41.17,1019.68,60.71,479.21
12.74,41.5,1012.94,86.28,469.92
27.35,69.48,1008.51,65.81,432.31
14.49,42.86,1013.94,88.2,468.4
25.35,66.56,1008.75,66.88,436.51
25.28,72.39,1002.28,89.43,432.52
19.12,58.79,1017.34,92.45,447.02
14.16,44.06,1018.92,76.34,464.91
14.09,41.66,1009.25,71.4,469.93
11.17,40.27,1009.54,74.56,476.18
13.83,39.64,1012.52,69.97,472.95
22.04,59.14,1017.34,84.75,442.45
31.16,64.96,1001.71,44.85,425.82
12.24,49.83,1007.9,94.28,466.83
15.75,39.99,1007.02,77.44,464.95
20.79,50.66,1013.39,77.93,454.78
27.38,70.04,1011.18,72.26,428.88
6.53,42.85,1012.65,91.6,480.98
12.54,41.62,1010.86,83.42,461.08
24.11,68.63,1014.34,45.28,448.45
22.02,64.45,1012.57,47.87,454.9
10.2,41.62,1016.52,98.09,462.87
21.54,66.54,1004.99,92.87,440.8
14.39,40.35,1011.33,64.86,472.43
13.86,35.71,1015.21,63.16,471.63
22.58,58.12,1014.88,80.59,448.32
12.3,40.69,1015.74,82.58,474.46
25.92,73.77,1001.27,94.28,432
13.56,39.52,1016.61,78.35,470.67
27.38,69.4,1004.57,74.12,434.47
28.07,64.09,1005.41,64.09,436.61
27.33,68.94,1007.04,61.83,431.96
27.21,68.12,1012.96,54.69,435.2
28.68,70.72,1009.43,71.33,435.45
9.55,41.44,1015.07,85.94,481.75
15.5,40.12,1012.79,96.75,460.41
19.31,44.71,1016.13,30.59,463
15.64,44.21,1020.17,83.28,462.42
33.8,64.96,1004.88,49.37,427.28
16.98,43.99,1021.65,81.17,456.07
25.92,73.77,1001.27,94.28,432
17.73,40.55,1003.36,74.62,462.69
9.3,43.14,1010.99,88.12,477.02
22.78,62.44,1011.79,75.43,446.12
23.14,60.27,1018.51,80.54,442.59
26.37,70.79,1005.31,77.3,428.5
28.84,74.9,1004.38,66.86,436.42
11.2,37.5,1013.81,72.81,472.2
25.53,57.17,1010,72.57,442.12
19.97,50.78,1008.75,92.7,446.57
12.25,44.85,1014.13,85.25,470.92
21.98,59.39,1015.25,84.52,446.79
14.26,43.34,1017.24,81.54,464.62
16.23,43.69,1016.4,68.9,466.22
15.65,39.59,1012.8,87.63,461.94
13.09,41.62,1011.82,83.14,457.29
28.94,71.64,1006.59,69.24,438.96
27.52,66.25,1008.21,78.8,438.51
17.57,44.06,1015.43,72.75,459.73
20.08,49.69,1008.34,69.88,453.54
11.12,44.92,1025.58,93.52,470.82
23.95,58.79,1010.45,74.34,448.32
29.1,73.9,1007.47,59.48,436.56
8.23,40.77,1011.92,90.59,479.24
12.22,40.78,1024.02,85.46,464.12
10.66,41.93,1016.12,94.16,479.61
28.83,64.96,1000.05,63.57,429.13
27.89,68.12,1012.78,48.72,435.69
13.48,41.92,1030.2,65.96,463.9
4.56,40.27,1011.13,80.24,493.87
25.42,69.71,1009.29,82.5,435.59
6.93,41.14,1027.18,84.67,479.06
21.73,64.63,1020.84,68.9,450.36
17.54,44.58,1016.56,79,465.51
27.41,74.67,1016.57,80.16,429.21
5.49,38.5,1012.18,79.33,490.84
27.09,73.5,1011.34,76.06,434.31
13.55,42.99,1007.58,97.55,470.82
22.17,70.47,1011.07,82.57,441.14
24.37,63.47,1012.77,75.22,445.6
25.07,56.85,1011.25,51.99,442.44
5.15,40.07,1012.27,63.31,495.35
28.16,70.72,1009.81,65.32,441.37
18.26,60.95,1016.94,78.91,457.03
9.86,43.56,1015.13,74.89,481.87
26.45,75.6,1017.42,74.5,436.89
15.43,39.64,1008.58,87.99,464.05
25.98,60.95,1014.5,48.01,442.9
24.96,68.12,1011.27,70.22,437.62
20.73,69.94,1009.9,82.12,445.91
10.02,41.44,1017.37,77.65,479.63
15.86,49.69,1015.59,87.26,462.84
14.95,42.74,1027.66,66.71,464.31
16.8,56.03,1020.65,85.26,461.96
25.67,68.3,1017.16,74.19,435.89
24.48,69.13,1002.88,69.43,432.71
19.22,65.06,1015.05,82.5,446.98
18.48,52.05,1012.41,68.2,458.62
17.85,53.16,1013.05,82.72,456.49
22.61,50.32,1008.41,79.4,444.74
14.22,48.6,1006.26,88.05,459.69
16.57,53.82,1015.17,63.69,462.52
26.09,60.23,1010.74,60.88,445.88
20.54,59.39,1014.07,84.15,445.41
8.51,40.81,1015.54,83.16,481.02
15.46,42.07,1017.9,81.12,459.15
22.72,64.15,1021.14,60.34,453.13
12.82,48.14,1017.47,81.45,467.48
23.24,63.76,1010.1,79.16,441.35
16.31,68.28,1003.98,98.62,450.33
28.28,69.48,1008.56,61.3,428.75
14.2,38.62,1017.83,77.57,465.29
11.18,37.5,1013.32,74.32,472.02
15.04,38.01,1022.46,78.29,468.12
5.62,43.65,1017.9,77.43,481.69
30.69,69.89,1013.9,42.85,431.01
13.25,34.03,1018.94,72.1,470.46
24.2,50.78,1008.74,59.32,443.09
30.01,69.13,1010.11,62.42,425.75
10.91,40.1,1014.07,91.45,478.34
26.09,60.23,1010.74,60.88,445.88
12.12,38.28,1013.65,90.19,471.19
10.75,45.01,1018.73,93.16,471.47
17.66,60.08,1017.22,86.96,456.62
25.78,47.93,1003.67,67.23,442.46
24.12,51.43,1006.55,83.77,441.49
25.36,60.07,1015.06,66.11,439.73
22.73,66.75,1018.13,84.06,437.93
29.12,73.06,1009.98,80.21,434.9
14.77,58.2,1018.78,83.83,460.54
25.2,65.59,1013,71.34,439.14
15.87,41.16,1005.85,78.29,463.86
18.12,58.95,1017.82,86.16,449.28
28.69,73.18,1012.23,68.57,431.36
6.19,41.31,1002.48,88.8,485.08
33.15,70.4,1003.72,53.98,430.15
24.15,71.73,1009.76,85.16,436.55
21.96,69.94,1011.09,80.27,441.15
8.2,41.14,1025.24,96.26,474.04
29.71,73.18,1012.35,63.06,427.04
17.33,53.16,1013.16,82.93,460.67
25.12,71.58,1010.18,87.5,433.58
24.59,72.24,1011.42,81.5,433.31
24.44,73.5,1011.49,87.39,437.73
14.78,42.86,1015.32,84.75,471.17
8.41,39.16,1015.47,93.42,484.34
20.91,58.2,1018.1,62.8,446.19
20.12,45.09,1013.73,57.78,448.35
14.41,40.71,1016.78,69.77,467.01
4.71,39.42,1026.4,84.42,481.28
26.06,64.05,1012,84.05,442.24
25.77,65.48,1018.07,51.47,440.96
7.46,41.26,1009.63,96.51,482.83
29.1,76.2,1006.28,60.22,435.97
31.92,75.33,1002.13,65.73,431.32
19.9,56.53,1020.52,78.05,456.48
31.68,70.79,1004.05,54.5,429.55
27.37,63.73,1009.79,65.25,437.24
22.22,59.14,1017.32,83.41,442.31
33.11,69.75,1008.88,42.08,437.19
27.46,69.98,1013.28,63.73,435.36
24.98,71.98,1006.59,90.61,432.06
28.92,72.43,1007.03,66.14,431.5
13,48.79,1017.14,85.23,464.12
24.97,68.61,1011.08,58.94,447.83
20.94,44.58,1016.98,59.65,463.69
13.27,40.27,1006.1,40.04,473.88
16.02,39.54,1007.73,72.81,466.15
13.49,41.78,1010.66,63.34,467.92
14.57,41.79,1007.61,82.85,457.21
10.75,40.81,1015.93,79.27,474.71
30.01,68.27,1006.88,51.67,428.6
23.2,48.41,1008.64,80.92,444.69
27.18,61.41,1012.17,46.11,449.7
31.35,71.32,1005.99,62.35,434.43
16.59,43.56,1012.88,59.61,465.03
14.38,40.71,1023.46,66.12,473.41
24.44,72.99,1008.38,91.66,435.47
29.53,70.79,1003.7,60.89,426.85
13.67,38.53,1009.3,81.85,470.39
21.31,49.39,1020.18,71.35,455.34
31.06,67.17,1007.62,65.54,437.91
29.53,71.14,1011.39,53.41,431.97
5.96,36.25,1029.4,88.63,488.2
16.84,56.03,1020.25,70.37,437.14
23.58,70.04,1010.95,76.32,435.47
18.67,44.06,1017.13,77.18,454.51
22.27,48.98,1014.47,49.33,451.74
18.71,54.9,1017.12,74.79,456.88
29.25,67.32,1013.88,38.57,437.94
13.7,45.64,1019.18,92.66,467.9
22.2,63.94,1017.38,56.17,445.6
23.75,66.54,1004.41,85.44,436.57
20.19,66.86,1012.97,64.7,454.84
25.34,69.48,1008.4,74.79,433.81
29.47,65.51,1014.71,58.28,444.8
11.2,42.02,999.99,96.69,472.27
30.57,58.9,1004.54,54.37,438.49
10.17,41.46,1020.01,84.86,482.36
10.02,39.66,1016.34,79.98,480.05
10.6,41.17,1018.38,87.92,478.47
19.11,60.29,1017.1,76.62,454.16
23.05,62.52,1016.5,65.65,449.98
13.14,43.71,1024.47,87.42,467.07
22.01,58.46,1016.26,75.99,443.75
29.62,71.8,1011.05,63.13,438.55
25.36,74.99,1002.21,65.96,440.25
29.54,69.48,1008.91,56.07,427.82
19.58,52.9,1017.46,64.64,458.28
28.17,63.13,1012.44,66.61,439.94
26.96,72.86,1004.86,59.17,441.12
14.73,36.99,1007.32,90.84,468.23
15.25,41.17,1016,62.05,468.76
11.02,43.02,1012.32,66.54,478.81
27.35,77.95,1012.14,74.14,431.72
7.62,44.71,1020.56,69.96,486.07
28.16,70.98,1008.51,72.12,435.04
29.48,73.21,1000.67,79.35,433.53
8.83,36.25,1028.86,85.6,478.45
19.04,43.43,1009.25,68.74,453.32
9.36,44.03,1010.3,87.2,474.68
21.24,63.47,1011.86,97.02,442.94
27.04,73.67,1006.82,77.45,431.1
11.64,40.22,1010.58,80.84,477.52
11.98,44.6,1018.59,86.71,470.02
15.26,41.2,1016,76.06,467.98
14.86,44.71,1018.3,49.46,466.38
21.97,69.23,1012.25,86.45,443.85
30,61.5,1009.4,48.63,435.6
19.46,42.04,1011.3,60.45,466.24
22.35,65.61,1016.27,73.93,448.41
17.67,45.09,1014.26,51.92,457.67
35.2,73.56,1006.56,45.72,434.37
23.09,70.02,1010.58,77.85,443.27
25.43,60.95,1014.62,51.39,444.65
16.47,38.01,1022.3,72.29,461.54
25.5,63.91,1009.4,75.22,444.26
29.6,69.82,1010.49,61.66,438.47
24.56,58.82,1011.42,72.47,442.76
7.32,39.42,1026.15,76.51,476.12
15.99,43.5,1021.34,73.22,460.7
27.3,65.12,1016.24,44.87,442.78
21.4,44.57,1005.7,73.09,445.09
23.93,65.59,1011.09,87.26,444.9
